,busname,bustype,depature_time,travel_time,end_time,star_rating,price,seat_available,routename,routelink,seatavilable
6821,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,11h 00m,10:30,4.8,2565.0,51.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,51
6822,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:30,11h 20m,10:50,3.7,1034.0,30.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,30
6823,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:25,11h 00m,07:25,3.4,570.0,23.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,23
6824,Sugam Yatra,Bharat Benz A/C Semi Sleeper (2+2),19:15,12h 45m,08:00,3.8,899.0,5.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,5
6825,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:55,10h 05m,08:00,3.2,570.0,34.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,34
6826,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,11h 50m,06:50,3.6,1173.0,37.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,37
6827,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:20,11h 30m,10:50,2.9,500.0,35.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,35
6828,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,15h 00m,12:30,2.5,869.0,12.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,12
6829,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),21:00,11h 15m,08:15,2.6,1273.0,35.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,35
6830,Royal Safari India Travels,A/C Seater Push Back (2+2),21:00,11h 45m,08:45,2.6,1456.0,31.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,31
6831,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:15,12h 00m,07:15,2.2,1508.0,41.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,41
6832,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,14h 15m,11:15,2.0,1969.0,29.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,29
6833,FlixBus,A/C Seater (2+2),22:10,12h 35m,10:45,4.8,1016.96,24.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,24
6834,FlixBus,Volvo A/C Semi Sleeper (2+2),21:30,12h 55m,10:25,4.8,802.68,14.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,14
6835,FlixBus,Volvo A/C Semi Sleeper (2+2),18:00,13h 25m,07:25,4.8,606.25,16.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,16
6836,RS YADAV SMART BUS,A/C Semi Sleeper (2+2),19:55,13h 00m,08:55,4.5,522.0,36.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,36
6837,RAO TRAVELS INDIA PVT LTD.,Volvo 9600 A/C Seater (2+2),18:30,15h 00m,09:30,2.5,1499.0,43.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,43
6838,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,13h 30m,10:00,4.0,650.0,17.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,17
6839,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),20:15,12h 15m,08:30,2.4,1799.0,49.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,49
6840,Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),19:15,13h 15m,08:30,3.8,1800.0,31.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,31
6841,Royal Travels Hills,Bharat Benz A/C Semi Sleeper (2+2),20:00,12h 00m,08:00,3.7,1899.0,35.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,35
6842,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:30,12h 30m,08:00,4.3,849.0,17.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,17
6843,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),21:00,12h 00m,09:00,3.5,1199.0,27.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,27
6844,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,11h 00m,06:30,3.5,1114.0,33.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,33
6845,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),22:00,12h 30m,10:30,3.6,3600.0,33.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,33
6846,Om Sidh Express,Volvo A/C Semi Sleeper (2+2),17:40,12h 20m,06:00,3.4,1275.0,26.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,26
6847,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:30,10h 05m,08:35,3.3,665.0,37.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,37
6848,AG BUS SERVICE,Bharat Benz A/C Seater (2+2),21:30,14h 45m,12:15,3.0,1399.0,49.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,49
6849,Falcon Tour And Travels,Mercedes Benz Multi-Axle (2+2),19:30,11h 30m,07:00,2.3,1399.0,52.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,52
6850,Falcon Tour And Travels,Volvo Multi-Axle A/C Seater (2+2),21:00,12h 00m,09:00,2.3,1600.0,45.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,45
6851,Himgiri Adventure Tour,Volvo A/C (2+2),21:30,12h 30m,10:00,2.2,1347.0,45.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,45
6852,Heera Himachal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),19:30,13h 30m,09:00,2.1,1049.0,32.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,32
6853,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,11h 50m,07:50,1.8,1444.0,39.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,39
6855,Maa Chamunda Holidays,Volvo A/C Semi Sleeper (2+2 ),19:20,12h 40m,08:00,3.0,2199.0,17.0,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,17
6856,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,4.8,874.0,14.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,14
6857,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.6,1299.0,11.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,11
6858,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,08h 25m,06:30,4.8,863.0,11.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,11
6859,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08h 40m,06:40,4.8,1178.0,24.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,24
6860,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45,07h 45m,05:30,4.0,960.0,23.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,23
6861,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:20,09h 10m,07:30,4.7,1199.0,32.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,32
6862,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),22:05,07h 25m,05:30,4.7,699.0,5.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,5
6863,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),22:25,07h 35m,06:00,4.0,699.0,11.0,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,11
6864,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,04h 45m,21:15,4.5,432.0,25.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,25
6865,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,03h 20m,13:50,4.7,499.0,15.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,15
6866,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,02h 30m,13:00,4.3,499.0,14.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,14
6867,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,03h 15m,23:45,4.7,607.0,29.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,29
6868,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,02h 40m,23:10,5.0,595.0,29.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,29
6869,FlixBus,AC Seater (2+2),21:00,04h 25m,01:25,3.7,418.75,36.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,36
6870,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,03h 25m,00:55,4.1,585.0,10.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,10
6871,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,02h 45m,01:15,4.2,720.0,30.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,30
6872,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,02h 55m,00:15,4.1,400.0,40.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,40
6873,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,02h 50m,00:50,4.2,709.0,26.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,26
6874,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,02h 45m,00:05,4.1,400.0,40.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,40
6875,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,03h 00m,00:30,4.9,675.0,10.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,10
6876,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,03h 45m,01:45,4.7,456.0,19.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,19
6877,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),14:00,03h 00m,17:00,2.6,428.0,26.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,26
6878,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),22:00,04h 00m,02:00,2.6,665.71,34.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,34
6879,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,02h 55m,23:25,4.7,899.0,27.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,27
6880,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,02h 30m,23:00,4.9,899.0,27.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,27
6881,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,08h 13m,02:00,3.5,925.0,37.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,37
6882,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06h 30m,05:30,4.8,585.0,10.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,10
6883,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,07h 20m,05:10,4.6,607.0,29.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,29
6884,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),11:35,07h 55m,19:30,4.3,599.0,10.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,10
6885,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,07h 00m,04:30,4.2,999.0,27.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,27
6886,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,07h 00m,06:40,4.7,1026.0,18.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,18
6887,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05h 45m,05:30,3.8,720.0,30.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,30
6888,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05h 40m,05:00,3.5,709.0,26.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,26
6889,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,06h 25m,04:50,4.8,519.0,38.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,38
6890,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:45,06h 15m,05:00,3.9,675.0,10.0,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,10
6891,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,06h 10m,05:30,4.9,499.0,34.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,34
6892,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,06h 05m,05:25,4.2,499.0,34.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,34
6893,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 40m,05:30,4.4,1199.0,17.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,17
6894,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07h 16m,07:15,4.2,649.0,27.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,27
6896,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,08h 45m,04:15,4.2,1008.0,28.0,Shimla to Dehradun,https://www.redbus.in/bus-tickets/shimla-to-dehradun,28
6897,HRTC - 230,A/C Executive (2+3),20:20,09h 10m,05:30,3.6,590.0,43.0,Shimla to Dehradun,https://www.redbus.in/bus-tickets/shimla-to-dehradun,43
6898,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,07h 45m,19:15,3.6,347.0,33.0,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,33
6899,HRTC - 6754,Ordinary 3+2 Non AC Seater,12:00,06h 40m,18:40,3.7,347.0,40.0,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,40
6900,HRTC - 554,Ordinary 3+2 Non AC Seater,20:00,07h 00m,03:00,3.6,347.0,37.0,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,37
6901,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07h 30m,05:00,4.4,347.0,39.0,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,39
6906,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:05,04h 20m,23:25,4.5,1099.0,42.0,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,42
6907,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,05h 00m,00:40,3.6,1249.0,25.0,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,25
6908,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,5.0,999.0,3.0,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,3
6911,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,11h 00m,06:30,4.3,899.0,19.0,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,19
6912,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,09h 50m,07:30,4.2,899.0,44.0,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,44
6913,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,11h 30m,09:30,4.4,1675.0,33.0,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,33
6914,AdYolo Bus,Bharat Benz A/C Semi Sleeper (2+2),20:00,09h 03m,05:03,4.2,940.0,14.0,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,14
6918,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,09h 10m,06:10,3.9,963.0,15.0,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,15
6919,HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,09h 05m,06:35,4.0,583.0,30.0,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,30
6922,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,15h 15m,11:30,3.7,1704.0,22.0,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,22
6923,HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,20h 25m,18:35,1.9,907.0,37.0,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,37
6924,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,07h 45m,06:45,4.8,602.0,17.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,17
6925,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,07h 30m,06:30,4.7,922.0,22.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,22
6926,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,07h 45m,06:20,4.6,679.0,19.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,19
6929,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,06h 15m,04:30,3.6,810.0,23.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,23
6930,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),22:25,07h 35m,06:00,4.1,503.0,32.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,32
6931,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:50,05h 25m,04:15,4.9,499.0,36.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,36
6932,Metahills holidays,Scania A/C Semi Sleeper (2+2),22:51,06h 29m,05:20,3.2,1299.0,26.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,26
6934,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,05h 40m,05:00,4.7,499.0,35.0,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,35
6935,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 00m,04:50,4.8,1199.0,18.0,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,18
6936,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),23:50,04h 30m,04:20,4.2,554.0,40.0,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,40
6939,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,02h 40m,01:30,3.2,960.0,23.0,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,23
6940,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,02h 30m,01:30,3.9,699.0,13.0,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,13
6941,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,02h 50m,02:05,4.8,863.0,11.0,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,11
6944,HRTC - 2080051,Himmani Deluxe 2+2 Non AC Seater,16:50,12h 50m,05:40,3.7,840.0,27.0,Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,27
6945,HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,12h 45m,06:35,3.9,840.0,25.0,Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,25
6948,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,17h 30m,08:30,4.1,907.0,36.0,Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,36
6949,HRTC - 1024,A/C Executive (2+3),16:20,16h 15m,08:35,3.4,1062.0,41.0,Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,41
6951,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,01:15,4.6,1199.0,11.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,11
6952,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,06h 40m,01:20,4.7,874.0,14.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,14
6953,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:00,05h 55m,00:55,5.0,1327.0,23.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,23
6954,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06h 00m,01:15,4.8,808.0,18.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,18
6955,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:20,06h 30m,01:50,4.8,1199.0,20.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,20
6956,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06h 00m,01:30,4.1,675.0,30.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,30
6957,Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:45,06h 20m,02:05,5.0,863.0,11.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,11
6958,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:05,05h 25m,01:30,3.9,699.0,5.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,5
6959,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:25,05h 20m,01:45,3.9,699.0,12.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,12
6960,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,05h 55m,01:30,4.9,1170.0,3.0,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,3
6961,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,06h 40m,05:30,4.5,960.0,23.0,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,23
6962,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,07h 15m,06:30,4.8,863.0,11.0,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,11
6963,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,07h 10m,06:40,4.8,1169.0,24.0,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,24
6966,HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45,08h 45m,04:30,3.0,545.0,27.0,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,27
6967,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,22:30,07h 40m,06:10,4.2,818.0,32.0,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,32
6968,HRTC - 718,Ordinary 3+2 Non AC Seater,22:30,08h 05m,06:35,2.0,495.0,27.0,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,27
6969,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,11h 25m,05:30,4.3,620.0,36.0,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,36
6970,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,08h 56m,04:10,4.3,600.0,36.0,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,36
6971,HRTC - 549,A/C Executive (2+3),19:25,11h 20m,06:45,2.7,736.0,44.0,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,44
6972,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,10h 55m,07:10,3.1,600.0,37.0,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,37
6974,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,07h 30m,06:30,4.7,899.0,12.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,12
6975,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,07h 00m,05:00,4.7,899.0,17.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,17
6976,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,08h 20m,08:15,4.3,673.0,31.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,31
6980,HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,07h 10m,02:40,3.9,325.0,31.0,Baddi (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,31
6981,HRTC - 6639,A/C Executive (2+3),20:45,06h 45m,03:30,3.7,430.0,45.0,Baddi (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,45
6982,City Land Travels,Volvo A/C Semi Sleeper (2+2),12:00,03h 20m,15:20,3.6,450.0,13.0,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,13
